1077,online.chosa.kaito.Es-13-F1A2_4col1_1,Product name_1,1,0,1,1017,500,3,,,1
1078,online.chosa.kaito.Es-13-F1A2_4col2_1,Product code_1,1,0,1,1018,50,3,,,1
1079,online.chosa.kaito.Es-13-F1A2_4col3_1,Unit_1,1,0,1,1019,100,3,,,1
1080,online.chosa.kaito.Es-13-F1A2_4col4_1,Volume of products produced_1,1,0,1,1020,,3,,,1
1081,online.chosa.kaito.Es-13-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,1021,,3,,,1
1082,online.chosa.kaito.Es-13-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,1022,,3,,,1
1083,online.chosa.kaito.Es-13-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,1023,,3,,,1
1084,online.chosa.kaito.Es-13-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,1024,,3,,,1
1085,online.chosa.kaito.Es-13-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,1025,,3,,,1
1086,online.chosa.kaito.Es-13-F1A2_4col1_2,Product name_2,1,0,1,1026,500,3,,,1
1087,online.chosa.kaito.Es-13-F1A2_4col2_2,Product code_2,1,0,1,1027,50,3,,,1
1088,online.chosa.kaito.Es-13-F1A2_4col3_2,Unit_2,1,0,1,1028,100,3,,,1
1089,online.chosa.kaito.Es-13-F1A2_4col4_2,Volume of products produced_2,1,0,1,1029,,3,,,1
1090,online.chosa.kaito.Es-13-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,1030,,3,,,1
1091,online.chosa.kaito.Es-13-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,1031,,3,,,1
1092,online.chosa.kaito.Es-13-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,1032,,3,,,1
1093,online.chosa.kaito.Es-13-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,1033,,3,,,1
1094,online.chosa.kaito.Es-13-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,1034,,3,,,1
1095,online.chosa.kaito.Es-13-F1A2_4col1_3,Product name_3,1,0,1,1035,500,3,,,1
1096,online.chosa.kaito.Es-13-F1A2_4col2_3,Product code_3,1,0,1,1036,50,3,,,1
1097,online.chosa.kaito.Es-13-F1A2_4col3_3,Unit_3,1,0,1,1037,100,3,,,1
1098,online.chosa.kaito.Es-13-F1A2_4col4_3,Volume of products produced_3,1,0,1,1038,,3,,,1
1099,online.chosa.kaito.Es-13-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,1039,,3,,,1
1100,online.chosa.kaito.Es-13-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,1040,,3,,,1
1101,online.chosa.kaito.Es-13-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,1041,,3,,,1
1102,online.chosa.kaito.Es-13-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,1042,,3,,,1
1103,online.chosa.kaito.Es-13-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,1043,,3,,,1
1104,online.chosa.kaito.Es-13-F1A2_4col1_4,Product name_4,1,0,1,1044,500,3,,,1
1105,online.chosa.kaito.Es-13-F1A2_4col2_4,Product code_4,1,0,1,1045,50,3,,,1
1106,online.chosa.kaito.Es-13-F1A2_4col3_4,Unit_4,1,0,1,1046,100,3,,,1
1107,online.chosa.kaito.Es-13-F1A2_4col4_4,Volume of products produced_4,1,0,1,1047,,3,,,1
1108,online.chosa.kaito.Es-13-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,1048,,3,,,1
1109,online.chosa.kaito.Es-13-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,1049,,3,,,1
1110,online.chosa.kaito.Es-13-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,1050,,3,,,1
1111,online.chosa.kaito.Es-13-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,1051,,3,,,1
1112,online.chosa.kaito.Es-13-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,1052,,3,,,1
1113,online.chosa.kaito.Es-13-F1A2_4col1_5,Product name_5,1,0,1,1053,500,3,,,1
1114,online.chosa.kaito.Es-13-F1A2_4col2_5,Product code_5,1,0,1,1054,50,3,,,1
1115,online.chosa.kaito.Es-13-F1A2_4col3_5,Unit_5,1,0,1,1055,100,3,,,1
1116,online.chosa.kaito.Es-13-F1A2_4col4_5,Volume of products produced_5,1,0,1,1056,,3,,,1
1117,online.chosa.kaito.Es-13-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,1057,,3,,,1
1118,online.chosa.kaito.Es-13-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,1058,,3,,,1
1119,online.chosa.kaito.Es-13-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,1059,,3,,,1
1120,online.chosa.kaito.Es-13-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,1060,,3,,,1
1121,online.chosa.kaito.Es-13-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,1061,,3,,,1
1122,online.chosa.kaito.Es-14-F1A2_taxCode2,Tax code2,1,0,1,1062,3,3,,,1
1123,online.chosa.kaito.Es-14-F1A2_name,Name,1,0,1,1063,500,3,,,1
1124,online.chosa.kaito.Es-14-F1A2_Address,Address,1,0,1,1064,500,3,,,1
1125,online.chosa.kaito.Es-14-F1A2_Province,Province/city,1,0,1,1065,2,3,,,1
1126,online.chosa.kaito.Es-14-F1A2_District,District (town in province),1,0,1,1066,3,3,,,1
1127,online.chosa.kaito.Es-14-F1A2_KeyVISIC,Key business production activity,1,0,1,1067,200,3,,,1
1128,online.chosa.kaito.Es-14-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,1068,5,3,,,1
1129,online.chosa.kaito.Es-14-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,1069,,3,,,1
1130,online.chosa.kaito.Es-14-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,1070,,3,,,1
1131,online.chosa.kaito.Es-14-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,1071,,3,,,1
1132,online.chosa.kaito.Es-14-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,1072,,3,,,1
1133,online.chosa.kaito.Es-14-F1A2_4col1_1,Product name_1,1,0,1,1073,500,3,,,1
1134,online.chosa.kaito.Es-14-F1A2_4col2_1,Product code_1,1,0,1,1074,50,3,,,1
1135,online.chosa.kaito.Es-14-F1A2_4col3_1,Unit_1,1,0,1,1075,100,3,,,1
1136,online.chosa.kaito.Es-14-F1A2_4col4_1,Volume of products produced_1,1,0,1,1076,,3,,,1
1137,online.chosa.kaito.Es-14-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,1077,,3,,,1
1138,online.chosa.kaito.Es-14-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,1078,,3,,,1
1139,online.chosa.kaito.Es-14-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,1079,,3,,,1
1140,online.chosa.kaito.Es-14-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,1080,,3,,,1
1141,online.chosa.kaito.Es-14-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,1081,,3,,,1
1142,online.chosa.kaito.Es-14-F1A2_4col1_2,Product name_2,1,0,1,1082,500,3,,,1
1143,online.chosa.kaito.Es-14-F1A2_4col2_2,Product code_2,1,0,1,1083,50,3,,,1
1144,online.chosa.kaito.Es-14-F1A2_4col3_2,Unit_2,1,0,1,1084,100,3,,,1
1145,online.chosa.kaito.Es-14-F1A2_4col4_2,Volume of products produced_2,1,0,1,1085,,3,,,1
1146,online.chosa.kaito.Es-14-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,1086,,3,,,1
1147,online.chosa.kaito.Es-14-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,1087,,3,,,1
1148,online.chosa.kaito.Es-14-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,1088,,3,,,1
1149,online.chosa.kaito.Es-14-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,1089,,3,,,1
1150,online.chosa.kaito.Es-14-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,1090,,3,,,1
1151,online.chosa.kaito.Es-14-F1A2_4col1_3,Product name_3,1,0,1,1091,500,3,,,1
1152,online.chosa.kaito.Es-14-F1A2_4col2_3,Product code_3,1,0,1,1092,50,3,,,1
1153,online.chosa.kaito.Es-14-F1A2_4col3_3,Unit_3,1,0,1,1093,100,3,,,1
1154,online.chosa.kaito.Es-14-F1A2_4col4_3,Volume of products produced_3,1,0,1,1094,,3,,,1
1155,online.chosa.kaito.Es-14-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,1095,,3,,,1
1156,online.chosa.kaito.Es-14-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,1096,,3,,,1
1157,online.chosa.kaito.Es-14-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,1097,,3,,,1
1158,online.chosa.kaito.Es-14-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,1098,,3,,,1
1159,online.chosa.kaito.Es-14-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,1099,,3,,,1
1160,online.chosa.kaito.Es-14-F1A2_4col1_4,Product name_4,1,0,1,1100,500,3,,,1
1161,online.chosa.kaito.Es-14-F1A2_4col2_4,Product code_4,1,0,1,1101,50,3,,,1
1162,online.chosa.kaito.Es-14-F1A2_4col3_4,Unit_4,1,0,1,1102,100,3,,,1
1163,online.chosa.kaito.Es-14-F1A2_4col4_4,Volume of products produced_4,1,0,1,1103,,3,,,1
1164,online.chosa.kaito.Es-14-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,1104,,3,,,1
1165,online.chosa.kaito.Es-14-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,1105,,3,,,1
1166,online.chosa.kaito.Es-14-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,1106,,3,,,1
1167,online.chosa.kaito.Es-14-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,1107,,3,,,1
1168,online.chosa.kaito.Es-14-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,1108,,3,,,1
1169,online.chosa.kaito.Es-14-F1A2_4col1_5,Product name_5,1,0,1,1109,500,3,,,1
1170,online.chosa.kaito.Es-14-F1A2_4col2_5,Product code_5,1,0,1,1110,50,3,,,1
1171,online.chosa.kaito.Es-14-F1A2_4col3_5,Unit_5,1,0,1,1111,100,3,,,1
1172,online.chosa.kaito.Es-14-F1A2_4col4_5,Volume of products produced_5,1,0,1,1112,,3,,,1
1173,online.chosa.kaito.Es-14-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,1113,,3,,,1
1174,online.chosa.kaito.Es-14-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,1114,,3,,,1
1175,online.chosa.kaito.Es-14-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,1115,,3,,,1
1176,online.chosa.kaito.Es-14-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,1116,,3,,,1
1177,online.chosa.kaito.Es-14-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,1117,,3,,,1
1178,online.chosa.kaito.Es-15-F1A2_taxCode2,Tax code2,1,0,1,1118,3,3,,,1
1179,online.chosa.kaito.Es-15-F1A2_name,Name,1,0,1,1119,500,3,,,1
1180,online.chosa.kaito.Es-15-F1A2_Address,Address,1,0,1,1120,500,3,,,1
1181,online.chosa.kaito.Es-15-F1A2_Province,Province/city,1,0,1,1121,2,3,,,1
1182,online.chosa.kaito.Es-15-F1A2_District,District (town in province),1,0,1,1122,3,3,,,1
1183,online.chosa.kaito.Es-15-F1A2_KeyVISIC,Key business production activity,1,0,1,1123,200,3,,,1
1184,online.chosa.kaito.Es-15-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,1124,5,3,,,1
1185,online.chosa.kaito.Es-15-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,1125,,3,,,1
1186,online.chosa.kaito.Es-15-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,1126,,3,,,1
1187,online.chosa.kaito.Es-15-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,1127,,3,,,1
1188,online.chosa.kaito.Es-15-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,1128,,3,,,1
1189,online.chosa.kaito.Es-15-F1A2_4col1_1,Product name_1,1,0,1,1129,500,3,,,1
1190,online.chosa.kaito.Es-15-F1A2_4col2_1,Product code_1,1,0,1,1130,50,3,,,1
1191,online.chosa.kaito.Es-15-F1A2_4col3_1,Unit_1,1,0,1,1131,100,3,,,1
1192,online.chosa.kaito.Es-15-F1A2_4col4_1,Volume of products produced_1,1,0,1,1132,,3,,,1
1193,online.chosa.kaito.Es-15-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,1133,,3,,,1
1194,online.chosa.kaito.Es-15-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,1134,,3,,,1
1195,online.chosa.kaito.Es-15-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,1135,,3,,,1
1196,online.chosa.kaito.Es-15-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,1136,,3,,,1
1197,online.chosa.kaito.Es-15-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,1137,,3,,,1
1198,online.chosa.kaito.Es-15-F1A2_4col1_2,Product name_2,1,0,1,1138,500,3,,,1
1199,online.chosa.kaito.Es-15-F1A2_4col2_2,Product code_2,1,0,1,1139,50,3,,,1
1200,online.chosa.kaito.Es-15-F1A2_4col3_2,Unit_2,1,0,1,1140,100,3,,,1
1201,online.chosa.kaito.Es-15-F1A2_4col4_2,Volume of products produced_2,1,0,1,1141,,3,,,1
1202,online.chosa.kaito.Es-15-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,1142,,3,,,1
1203,online.chosa.kaito.Es-15-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,1143,,3,,,1
1204,online.chosa.kaito.Es-15-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,1144,,3,,,1
1205,online.chosa.kaito.Es-15-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,1145,,3,,,1
1206,online.chosa.kaito.Es-15-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,1146,,3,,,1
1207,online.chosa.kaito.Es-15-F1A2_4col1_3,Product name_3,1,0,1,1147,500,3,,,1
1208,online.chosa.kaito.Es-15-F1A2_4col2_3,Product code_3,1,0,1,1148,50,3,,,1
1209,online.chosa.kaito.Es-15-F1A2_4col3_3,Unit_3,1,0,1,1149,100,3,,,1
1210,online.chosa.kaito.Es-15-F1A2_4col4_3,Volume of products produced_3,1,0,1,1150,,3,,,1
1211,online.chosa.kaito.Es-15-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,1151,,3,,,1
1212,online.chosa.kaito.Es-15-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,1152,,3,,,1
1213,online.chosa.kaito.Es-15-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,1153,,3,,,1
1214,online.chosa.kaito.Es-15-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,1154,,3,,,1
1215,online.chosa.kaito.Es-15-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,1155,,3,,,1
1216,online.chosa.kaito.Es-15-F1A2_4col1_4,Product name_4,1,0,1,1156,500,3,,,1
1217,online.chosa.kaito.Es-15-F1A2_4col2_4,Product code_4,1,0,1,1157,50,3,,,1
1218,online.chosa.kaito.Es-15-F1A2_4col3_4,Unit_4,1,0,1,1158,100,3,,,1
1219,online.chosa.kaito.Es-15-F1A2_4col4_4,Volume of products produced_4,1,0,1,1159,,3,,,1
1220,online.chosa.kaito.Es-15-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,1160,,3,,,1
1221,online.chosa.kaito.Es-15-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,1161,,3,,,1
1222,online.chosa.kaito.Es-15-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,1162,,3,,,1
1223,online.chosa.kaito.Es-15-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,1163,,3,,,1
1224,online.chosa.kaito.Es-15-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,1164,,3,,,1
1225,online.chosa.kaito.Es-15-F1A2_4col1_5,Product name_5,1,0,1,1165,500,3,,,1
1226,online.chosa.kaito.Es-15-F1A2_4col2_5,Product code_5,1,0,1,1166,50,3,,,1
1227,online.chosa.kaito.Es-15-F1A2_4col3_5,Unit_5,1,0,1,1167,100,3,,,1
1228,online.chosa.kaito.Es-15-F1A2_4col4_5,Volume of products produced_5,1,0,1,1168,,3,,,1
1229,online.chosa.kaito.Es-15-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,1169,,3,,,1
1230,online.chosa.kaito.Es-15-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,1170,,3,,,1
1231,online.chosa.kaito.Es-15-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,1171,,3,,,1
1232,online.chosa.kaito.Es-15-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,1172,,3,,,1
1233,online.chosa.kaito.Es-15-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,1173,,3,,,1
1234,online.chosa.kaito.Es-16-F1A2_taxCode2,Tax code2,1,0,1,1174,3,3,,,1
1235,online.chosa.kaito.Es-16-F1A2_name,Name,1,0,1,1175,500,3,,,1
1236,online.chosa.kaito.Es-16-F1A2_Address,Address,1,0,1,1176,500,3,,,1
1237,online.chosa.kaito.Es-16-F1A2_Province,Province/city,1,0,1,1177,2,3,,,1
1238,online.chosa.kaito.Es-16-F1A2_District,District (town in province),1,0,1,1178,3,3,,,1
1239,online.chosa.kaito.Es-16-F1A2_KeyVISIC,Key business production activity,1,0,1,1179,200,3,,,1
1240,online.chosa.kaito.Es-16-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,1180,5,3,,,1
1241,online.chosa.kaito.Es-16-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,1181,,3,,,1
1242,online.chosa.kaito.Es-16-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,1182,,3,,,1
1243,online.chosa.kaito.Es-16-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,1183,,3,,,1
1244,online.chosa.kaito.Es-16-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,1184,,3,,,1
1245,online.chosa.kaito.Es-16-F1A2_4col1_1,Product name_1,1,0,1,1185,500,3,,,1
1246,online.chosa.kaito.Es-16-F1A2_4col2_1,Product code_1,1,0,1,1186,50,3,,,1
1247,online.chosa.kaito.Es-16-F1A2_4col3_1,Unit_1,1,0,1,1187,100,3,,,1
1248,online.chosa.kaito.Es-16-F1A2_4col4_1,Volume of products produced_1,1,0,1,1188,,3,,,1
1249,online.chosa.kaito.Es-16-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,1189,,3,,,1
1250,online.chosa.kaito.Es-16-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,1190,,3,,,1
1251,online.chosa.kaito.Es-16-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,1191,,3,,,1
1252,online.chosa.kaito.Es-16-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,1192,,3,,,1
1253,online.chosa.kaito.Es-16-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,1193,,3,,,1
1254,online.chosa.kaito.Es-16-F1A2_4col1_2,Product name_2,1,0,1,1194,500,3,,,1
1255,online.chosa.kaito.Es-16-F1A2_4col2_2,Product code_2,1,0,1,1195,50,3,,,1
1256,online.chosa.kaito.Es-16-F1A2_4col3_2,Unit_2,1,0,1,1196,100,3,,,1
1257,online.chosa.kaito.Es-16-F1A2_4col4_2,Volume of products produced_2,1,0,1,1197,,3,,,1
1258,online.chosa.kaito.Es-16-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,1198,,3,,,1
1259,online.chosa.kaito.Es-16-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,1199,,3,,,1
1260,online.chosa.kaito.Es-16-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,1200,,3,,,1
1261,online.chosa.kaito.Es-16-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,1201,,3,,,1
1262,online.chosa.kaito.Es-16-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,1202,,3,,,1
1263,online.chosa.kaito.Es-16-F1A2_4col1_3,Product name_3,1,0,1,1203,500,3,,,1
1264,online.chosa.kaito.Es-16-F1A2_4col2_3,Product code_3,1,0,1,1204,50,3,,,1
1265,online.chosa.kaito.Es-16-F1A2_4col3_3,Unit_3,1,0,1,1205,100,3,,,1
1266,online.chosa.kaito.Es-16-F1A2_4col4_3,Volume of products produced_3,1,0,1,1206,,3,,,1
1267,online.chosa.kaito.Es-16-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,1207,,3,,,1
1268,online.chosa.kaito.Es-16-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,1208,,3,,,1
1269,online.chosa.kaito.Es-16-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,1209,,3,,,1
1270,online.chosa.kaito.Es-16-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,1210,,3,,,1
1271,online.chosa.kaito.Es-16-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,1211,,3,,,1
1272,online.chosa.kaito.Es-16-F1A2_4col1_4,Product name_4,1,0,1,1212,500,3,,,1
1273,online.chosa.kaito.Es-16-F1A2_4col2_4,Product code_4,1,0,1,1213,50,3,,,1
1274,online.chosa.kaito.Es-16-F1A2_4col3_4,Unit_4,1,0,1,1214,100,3,,,1
1275,online.chosa.kaito.Es-16-F1A2_4col4_4,Volume of products produced_4,1,0,1,1215,,3,,,1
1276,online.chosa.kaito.Es-16-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,1216,,3,,,1
1277,online.chosa.kaito.Es-16-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,1217,,3,,,1
1278,online.chosa.kaito.Es-16-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,1218,,3,,,1
1279,online.chosa.kaito.Es-16-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,1219,,3,,,1
1280,online.chosa.kaito.Es-16-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,1220,,3,,,1
1281,online.chosa.kaito.Es-16-F1A2_4col1_5,Product name_5,1,0,1,1221,500,3,,,1
1282,online.chosa.kaito.Es-16-F1A2_4col2_5,Product code_5,1,0,1,1222,50,3,,,1
1283,online.chosa.kaito.Es-16-F1A2_4col3_5,Unit_5,1,0,1,1223,100,3,,,1
1284,online.chosa.kaito.Es-16-F1A2_4col4_5,Volume of products produced_5,1,0,1,1224,,3,,,1
1285,online.chosa.kaito.Es-16-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,1225,,3,,,1
1286,online.chosa.kaito.Es-16-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,1226,,3,,,1
1287,online.chosa.kaito.Es-16-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,1227,,3,,,1
1288,online.chosa.kaito.Es-16-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,1228,,3,,,1
1289,online.chosa.kaito.Es-16-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,1229,,3,,,1
1290,online.chosa.kaito.Es-17-F1A2_taxCode2,Tax code2,1,0,1,1230,3,3,,,1
1291,online.chosa.kaito.Es-17-F1A2_name,Name,1,0,1,1231,500,3,,,1
1292,online.chosa.kaito.Es-17-F1A2_Address,Address,1,0,1,1232,500,3,,,1
1293,online.chosa.kaito.Es-17-F1A2_Province,Province/city,1,0,1,1233,2,3,,,1
1294,online.chosa.kaito.Es-17-F1A2_District,District (town in province),1,0,1,1234,3,3,,,1
1295,online.chosa.kaito.Es-17-F1A2_KeyVISIC,Key business production activity,1,0,1,1235,200,3,,,1
1296,online.chosa.kaito.Es-17-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,1236,5,3,,,1
1297,online.chosa.kaito.Es-17-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,1237,,3,,,1
1298,online.chosa.kaito.Es-17-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,1238,,3,,,1
1299,online.chosa.kaito.Es-17-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,1239,,3,,,1
1300,online.chosa.kaito.Es-17-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,1240,,3,,,1
1301,online.chosa.kaito.Es-17-F1A2_4col1_1,Product name_1,1,0,1,1241,500,3,,,1
1302,online.chosa.kaito.Es-17-F1A2_4col2_1,Product code_1,1,0,1,1242,50,3,,,1
1303,online.chosa.kaito.Es-17-F1A2_4col3_1,Unit_1,1,0,1,1243,100,3,,,1
1304,online.chosa.kaito.Es-17-F1A2_4col4_1,Volume of products produced_1,1,0,1,1244,,3,,,1
1305,online.chosa.kaito.Es-17-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,1245,,3,,,1
1306,online.chosa.kaito.Es-17-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,1246,,3,,,1
1307,online.chosa.kaito.Es-17-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,1247,,3,,,1
1308,online.chosa.kaito.Es-17-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,1248,,3,,,1
1309,online.chosa.kaito.Es-17-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,1249,,3,,,1
1310,online.chosa.kaito.Es-17-F1A2_4col1_2,Product name_2,1,0,1,1250,500,3,,,1
1311,online.chosa.kaito.Es-17-F1A2_4col2_2,Product code_2,1,0,1,1251,50,3,,,1
1312,online.chosa.kaito.Es-17-F1A2_4col3_2,Unit_2,1,0,1,1252,100,3,,,1
1313,online.chosa.kaito.Es-17-F1A2_4col4_2,Volume of products produced_2,1,0,1,1253,,3,,,1
1314,online.chosa.kaito.Es-17-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,1254,,3,,,1
1315,online.chosa.kaito.Es-17-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,1255,,3,,,1
1316,online.chosa.kaito.Es-17-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,1256,,3,,,1
1317,online.chosa.kaito.Es-17-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,1257,,3,,,1
1318,online.chosa.kaito.Es-17-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,1258,,3,,,1
1319,online.chosa.kaito.Es-17-F1A2_4col1_3,Product name_3,1,0,1,1259,500,3,,,1
1320,online.chosa.kaito.Es-17-F1A2_4col2_3,Product code_3,1,0,1,1260,50,3,,,1
1321,online.chosa.kaito.Es-17-F1A2_4col3_3,Unit_3,1,0,1,1261,100,3,,,1
1322,online.chosa.kaito.Es-17-F1A2_4col4_3,Volume of products produced_3,1,0,1,1262,,3,,,1
1323,online.chosa.kaito.Es-17-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,1263,,3,,,1
1324,online.chosa.kaito.Es-17-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,1264,,3,,,1
